Date Time,Inlet Gas Pressure (bar),Inlet Gas Temp (°C),Inlet Gas Flow (kg/h),Feed Water Temp (°C),Steam Pressure (bar),Steam Temp (°C),Steam Flow (kg/h),Exhaust Gas Oxygen (%),Exhaust Gas Temp (°C)
13:40:09,13.87,33.09,0,45.72,0.55,172.51,192.89,3.71,87.59
13:40:14,13.86,33.09,10.75,45.72,0.55,172.99,191.31,3.71,87.59
13:40:19,13.86,33.16,0,45.76,0.55,172.99,191.92,3.72,87.09
13:40:24,13.87,33.16,0,45.76,0.55,173.09,191.8,3.72,87.09
13:40:29,13.86,33.09,11.26,45.72,0.55,173.09,192.53,3.71,86.4
13:40:34,13.87,33.09,11.47,45.72,0.56,173.09,193.75,3.7,86.4
13:40:39,13.9,33.09,0,45.72,0.56,173.47,195.82,3.7,86.4
13:40:44,13.89,33.09,0,45.72,0.57,173.47,196.92,3.7,85.75
13:40:49,13.86,33.09,0,45.72,0.57,174.05,197.41,3.71,85.75
13:40:54,13.86,33.09,0,45.72,0.57,174.05,199.49,3.72,85.31
13:40:59,13.87,33.09,0,45.72,0.55,174.05,189.11,3.75,85.31
13:41:04,13.91,33.09,0,45.72,0.53,173.41,169.82,12.36,85.54
13:41:09,13.9,33.03,0,45.72,0.5,173.41,160.42,17.42,85.54
13:41:14,13.92,33.03,0,45.72,0.49,169.1,156.02,18.34,85.54
13:41:19,13.93,33.09,0,45.66,0.47,169.1,153.22,18.84,86.34
13:41:24,13.92,33.09,0,45.66,0.45,165.04,147.97,19.19,86.34
13:41:29,13.94,33.16,0,45.66,0.44,164.88,144.3,19.4,87.09
13:41:34,13.96,33.16,0,45.66,0.43,164.88,139.67,19.57,87.09
13:41:39,13.96,33.16,0,45.66,0.42,161.41,138.69,19.66,87.09
13:41:44,13.92,33.09,0,45.66,0.41,161.41,135.76,19.73,87.59
13:41:49,13.9,33.09,11.33,45.66,0.41,159.3,140.28,19.74,87.59
13:41:54,13.9,33.09,10.75,45.59,0.42,159.3,147.48,12.93,87.55
13:41:59,13.91,33.09,0,45.59,0.43,159.3,152.73,8.01,87.55
13:42:04,13.89,33.09,0,45.59,0.45,162.22,157.98,6.53,87.49
13:42:09,13.87,33.09,0,45.59,0.46,162.22,161.27,5.65,87.49
13:42:14,13.87,33.09,11.6,45.59,0.47,165.04,165.79,4.94,87.49
13:42:19,13.86,33.09,10.63,45.49,0.48,165.04,169.21,4.19,87.59
13:42:24,13.86,33.09,0,45.49,0.49,167.51,171.9,3.91,87.59
13:42:29,13.87,33.09,8.05,45.49,0.5,167.51,175.8,3.83,87.76
13:42:34,13.87,33.09,9.34,45.49,0.51,167.51,179.95,3.82,87.76
13:42:39,13.89,33.09,10.44,45.49,0.52,169.75,184.59,3.81,87.76
13:42:44,13.89,33.09,0,45.49,0.54,169.75,188.5,3.81,88.03
13:42:49,13.87,33.09,0,45.49,0.56,171.61,191.67,3.8,88.03
13:42:54,13.87,33.09,8.32,45.49,0.56,171.61,195.95,3.78,88.47
13:42:59,13.85,33.09,0,45.49,0.57,171.61,198.39,3.75,88.47
13:43:04,13.84,33.09,0,45.59,0.58,173.22,200.71,3.72,88.64
13:43:09,13.88,33.09,0,45.59,0.59,173.22,201.44,3.71,88.64
13:43:14,13.9,33.09,0,45.59,0.59,174.37,200.95,3.71,88.64
13:43:19,13.9,33.09,0,45.66,0.57,174.37,183.62,6.8,88.34
13:43:24,13.92,33.09,0,45.66,0.54,171.29,165.3,14.31,88.34
13:43:29,13.9,33.09,0,45.66,0.52,171.29,158.22,17.62,88.47
13:43:34,13.93,33.09,0,45.66,0.5,171.29,154.56,18.61,88.47
13:43:39,13.92,33.09,0,45.66,0.49,166.86,150.78,19.11,88.47
13:43:44,13.94,33.16,0,45.66,0.46,166.86,146.38,19.37,88.47
13:43:49,13.93,33.16,0,45.66,0.45,162.87,141.62,19.54,88.47
13:43:54,13.91,33.28,0,45.59,0.44,162.87,138.81,19.64,88.57
13:43:59,13.91,33.28,0,45.59,0.43,162.87,137.1,19.74,88.57
13:44:04,13.89,33.28,11.07,45.59,0.43,159.8,136.13,19.81,87.99
13:44:09,13.92,33.28,0,45.59,0.43,159.8,140.89,18.8,87.99
13:44:14,13.89,33.28,12.12,45.59,0.44,159.67,145.77,9.9,87.99
13:44:19,13.9,33.16,10,45.66,0.44,159.67,150.65,6.97,87.32
13:44:24,13.87,33.16,0,45.66,0.45,161.87,154.32,5.87,87.32
13:44:29,13.87,33.16,11.02,45.66,0.46,161.87,157.37,5.29,86.46
13:44:34,13.89,33.16,0,45.66,0.47,161.87,159.93,4.58,86.46
13:44:39,13.87,33.16,0,45.66,0.48,164.23,162.86,4.02,86.46
13:44:44,13.86,33.16,10.77,45.66,0.49,164.23,164.82,3.86,85.81
13:44:49,13.86,33.16,8.15,45.66,0.5,166.17,166.89,3.8,85.81
13:44:54,13.87,33.16,10.99,45.66,0.5,166.17,169.21,3.75,85.25
13:44:59,13.87,33.16,0,45.66,0.51,166.17,172.51,3.73,85.25
13:45:04,13.88,33.16,10.91,45.66,0.52,168.03,176.29,3.71,85
13:45:09,13.89,33.16,0,45.59,0.53,168.03,179.34,3.74,85
13:45:14,13.88,33.16,0,45.59,0.54,169.75,182.64,3.73,85
13:45:19,13.87,33.09,0,45.59,0.54,169.75,185.57,3.73,84.87
13:45:24,13.87,33.09,0,45.59,0.55,171.23,188.62,3.75,84.87
13:45:29,13.87,33.09,0,45.59,0.56,171.23,191.55,3.74,84.94
13:45:34,13.86,33.09,0,45.59,0.57,171.23,194.24,3.72,84.94
13:45:39,13.86,33.09,0,45.59,0.58,172.7,196.31,3.72,84.94
13:45:44,13.86,33.09,0,45.49,0.58,172.7,198.39,3.71,85.04
13:45:49,13.86,33.09,0,45.49,0.58,173.8,200.83,3.7,85.04
13:45:54,13.88,33.16,0,45.49,0.59,173.8,201.81,3.71,85.21
13:45:59,13.88,33.16,0,45.49,0.58,173.8,192.77,3.69,85.21
13:46:04,13.89,33.09,0,45.49,0.55,173.74,172.02,11.54,86.04
13:46:09,13.92,33.09,0,45.49,0.53,173.74,161.4,16.91,86.04
13:46:14,13.92,33.09,0,45.49,0.51,169.16,156.15,18.27,86.04
13:46:19,13.91,33.09,0,45.59,0.49,169.16,152.97,18.68,87.49
13:46:24,13.92,33.09,0,45.59,0.48,165.11,148.94,19.12,87.49
13:46:29,13.94,33.16,0,45.43,0.46,165.11,144.55,19.37,88.7
13:46:34,13.94,33.16,0,45.43,0.45,165.11,140.76,19.53,88.7
13:46:39,13.93,33.16,0,45.43,0.43,161.57,138.08,19.63,88.7
13:46:44,13.94,33.16,0,45.49,0.42,161.57,136.61,19.69,89.54
13:46:49,13.88,33.16,10.31,45.49,0.42,159.23,138.44,19.74,89.54
13:46:54,13.89,33.28,10.86,45.59,0.43,159.23,143.21,13.56,89.43
13:46:59,13.91,33.28,9.99,45.59,0.44,159.23,146.99,7.87,89.43
13:47:04,13.89,33.16,9.66,45.59,0.46,161.28,153.58,6.46,88.93
13:47:09,13.88,33.16,0,45.59,0.46,161.28,171.53,5.67,88.93
13:47:14,13.91,33.16,0,45.59,0.46,163.33,181.78,5.1,88.93
13:47:19,13.88,33.16,0,45.66,0.47,163.33,199.49,4.25,88.22
13:47:24,13.88,33.16,0,45.66,0.48,164.5,210.96,3.97,88.22
13:47:29,13.87,33.16,11.33,45.59,0.49,164.5,215.85,3.86,87.76
13:47:34,13.87,33.16,0,45.59,0.5,164.5,218.53,3.8,87.76
13:47:39,13.86,33.16,0,45.59,0.5,165.63,220.49,3.76,87.76
13:47:44,13.86,33.16,10.94,45.59,0.5,165.63,221.83,3.74,87.36
13:47:49,13.89,33.16,0,45.59,0.5,166.67,223.54,3.74,87.36
13:47:54,13.86,33.16,11.38,45.59,0.49,166.67,225.25,3.76,87.22
13:47:59,13.86,33.16,11.5,45.59,0.49,166.67,206.45,3.75,87.22
13:48:04,13.89,33.09,10.85,45.49,0.47,168.28,188.26,3.72,87.09
13:48:09,13.88,33.09,0,45.49,0.46,168.28,185.33,3.71,87.09
13:48:14,13.85,33.09,0,45.49,0.47,170.17,187.4,3.71,87.09
13:48:19,13.89,33.09,12.5,45.49,0.49,170.17,189.48,3.72,87.09
13:48:24,13.87,33.09,0,45.49,0.51,171.86,193.38,3.72,87.09
13:48:29,13.9,33.09,0,45.49,0.53,171.86,196.56,3.72,87.26
13:48:34,13.88,33.09,12.65,45.49,0.56,171.86,199.98,3.72,87.26
13:48:39,13.89,33.09,0,45.49,0.57,173.41,202.05,3.72,87.26
13:48:44,13.87,33.22,0,45.53,0.59,173.41,201.07,3.69,87.59
13:48:49,13.89,33.22,0,45.53,0.57,173.15,180.69,9.55,87.59
13:48:54,13.92,33.16,0,45.66,0.55,173.15,164.2,15.43,88.34
13:48:59,13.91,33.16,0,45.66,0.53,173.15,158.34,17.9,88.34
13:49:04,13.94,33.16,0,45.66,0.51,168.93,154.07,18.6,89.2
13:49:09,13.91,33.16,0,45.66,0.5,168.93,150.9,19.05,89.16
13:49:14,13.92,33.16,0,45.66,0.48,164.98,146.38,19.33,89.16
13:49:19,13.94,33.22,0,45.53,0.47,164.98,142.11,19.5,89.6
13:49:24,13.94,33.22,0,45.53,0.45,161.22,139.18,19.6,89.6
13:49:29,13.94,33.22,0,45.53,0.44,161.22,140.64,19.68,89.87
13:49:34,13.91,33.22,0,45.53,0.43,161.22,144.55,19.75,89.87
13:49:39,13.89,33.22,10.98,45.53,0.45,158.98,151.26,18.34,89.87
13:49:44,13.87,33.22,11.41,45.66,0.45,158.98,154.68,9.65,89.43
13:49:49,13.87,33.22,12.59,45.66,0.46,161.16,158.95,6.95,89.43
13:49:54,13.89,33.22,8.99,45.66,0.47,161.16,162.62,5.96,88.74
13:49:59,13.87,33.22,0,45.66,0.48,161.16,166.16,5.27,88.74
13:50:04,13.89,33.16,11.31,45.66,0.49,163.39,169.7,4.58,88.03
13:50:09,13.89,33.16,10.15,45.66,0.48,163.39,189.23,4.05,87.93
13:50:14,13.86,33.16,0,45.66,0.49,164.33,218.9,3.89,87.93
13:50:19,13.86,33.16,11.53,45.53,0.49,164.33,229.28,3.84,87.42
13:50:24,13.87,33.16,0,45.53,0.49,164.88,233.3,3.81,87.42
13:50:29,13.87,33.16,0,45.49,0.49,164.88,235.38,3.81,87.09
13:50:34,13.87,33.16,10.44,45.49,0.5,164.88,236.48,3.82,87.09
13:50:39,13.87,33.16,0,45.49,0.5,165.4,237.58,3.8,87.09
13:50:44,13.87,33.16,0,45.49,0.5,165.4,241.73,3.79,86.82
13:50:49,13.88,33.16,8.85,45.49,0.5,165.69,250.15,3.77,86.82
13:50:54,13.88,33.16,9.11,45.49,0.5,165.69,253.33,3.77,86.86
13:50:59,13.87,33.16,10.85,45.49,0.5,165.69,255.04,3.74,86.86
13:51:04,13.86,33.16,0,45.49,0.5,165.92,269.32,3.74,86.86
13:51:09,13.86,33.16,0,45.49,0.49,165.92,277.62,3.74,86.86
13:51:14,13.87,33.16,11.78,45.49,0.5,165.34,280.06,3.74,86.86
13:51:19,13.87,33.16,0,45.43,0.5,165.34,279.7,3.75,87.09
13:51:24,13.88,33.16,0,45.43,0.5,165.17,280.19,3.78,87.09
13:51:29,13.89,33.16,0,45.43,0.49,165.17,280.19,3.75,87.32
13:51:34,13.86,33.16,9.16,45.43,0.48,165.17,280.19,3.76,87.32
13:51:39,13.89,33.16,10.25,45.43,0.47,165.04,279.09,3.77,87.32
13:51:44,13.87,33.09,0,45.43,0.46,165.04,277.99,3.75,87.65
13:51:49,13.87,33.09,0,45.43,0.47,164.69,275.79,3.75,87.65
13:51:54,13.89,33.09,0,45.36,0.47,164.69,272.62,3.75,87.59
13:51:59,13.87,33.09,0,45.36,0.47,164.69,270.91,3.74,87.59
13:52:04,13.87,33.09,0,45.43,0.47,163.81,269.44,3.74,87.22
13:52:09,13.87,33.09,0,45.43,0.46,163.81,268.59,3.73,87.22
13:52:14,13.89,33.09,0,45.43,0.46,163.46,268.1,3.73,87.22
13:52:19,13.89,33.09,0,45.36,0.45,163.46,267.73,3.73,86.76
13:52:24,13.88,33.09,0,45.36,0.45,163.39,267.37,3.72,86.76
13:52:29,13.86,33.09,0,45.32,0.46,163.39,267.24,3.72,86.4
13:52:34,13.89,33.09,0,45.32,0.47,163.39,267.85,3.71,86.4
13:52:39,13.88,33.09,11.19,45.32,0.48,163.56,268.59,3.72,86.4
13:52:44,13.86,33.16,0,45.36,0.48,163.56,268.95,3.72,86.21
13:52:49,13.87,33.16,10.23,45.36,0.48,163.75,269.44,3.74,86.21
13:52:54,13.88,33.09,10.22,45.26,0.48,163.75,270.42,3.74,86.17
13:52:59,13.87,33.09,0,45.26,0.48,163.75,271.27,3.74,86.17
13:53:04,13.86,33.09,0,45.32,0.49,164.04,272.37,3.72,86.21
13:53:09,13.87,33.09,0,45.32,0.49,164.04,272.13,3.73,86.21
13:53:14,13.87,33.09,0,45.32,0.48,164.27,272.37,3.72,86.21
13:53:19,13.88,33.09,0,45.26,0.48,164.27,270.42,3.71,86.27
13:53:24,13.88,33.09,9.43,45.26,0.48,163.87,269.44,3.72,86.27
13:53:29,13.87,33.16,10.42,45.32,0.49,163.87,267.49,3.72,86.11
13:53:34,13.89,33.16,0,45.32,0.49,163.87,266.51,3.72,86.11
13:53:39,13.89,33.16,0,45.32,0.49,163.33,265.41,3.69,86.11
13:53:44,13.87,33.16,0,45.32,0.48,163.33,264.56,3.69,85.75
13:53:49,13.87,33.16,0,45.32,0.48,163.29,264.07,3.7,85.75
13:53:54,13.86,33.16,0,45.32,0.48,163.29,264.07,3.69,85.38
13:53:59,13.87,33.16,0,45.32,0.48,163.29,264.8,3.66,85.38
13:54:04,13.86,33.16,0,45.26,0.48,163.39,266.02,3.66,85.21
13:54:09,13.86,33.16,0,45.26,0.48,163.39,266.27,3.66,85.21
13:54:14,13.87,33.16,0,45.26,0.48,163.62,267.61,3.67,85.21
13:54:19,13.87,33.16,0,45.26,0.49,163.62,268.1,3.67,85.15
13:54:24,13.86,33.16,0,45.26,0.49,163.94,268.71,3.67,85.15
13:54:29,13.87,33.09,10.91,45.22,0.49,163.94,269.69,3.66,85.15
13:54:34,13.87,33.09,0,45.22,0.49,163.94,270.05,3.64,85.15
13:54:39,13.87,33.09,0,45.22,0.49,164.04,268.59,3.63,85.15
13:54:44,13.87,33.09,0,45.26,0.49,164.04,267,3.63,85.21
13:54:49,13.86,33.09,8.53,45.26,0.49,163.56,264.56,3.62,85.21
13:54:54,13.86,33.16,0,45.26,0.49,163.56,262.85,3.63,84.94
13:54:59,13.87,33.16,0,45.26,0.48,163.56,262.48,3.61,84.94
13:55:04,13.89,33.16,0,45.32,0.48,163.16,261.14,3.62,84.62
13:55:09,13.87,33.16,0,45.26,0.48,163.16,261.26,3.62,84.62
13:55:14,13.87,33.16,0,45.26,0.48,163.1,261.99,3.63,84.62
13:55:19,13.89,33.16,0,45.26,0.48,163.1,262.48,3.66,84.39
13:55:24,13.89,33.16,0,45.26,0.49,163.33,262.97,3.65,84.39
13:55:29,13.87,33.16,0,45.26,0.49,163.33,263.7,3.67,84.23
13:55:34,13.9,33.16,0,45.26,0.48,163.33,264.8,3.67,84.23
13:55:39,13.86,33.16,0,45.26,0.49,163.56,266.15,3.66,84.23
13:55:44,13.87,33.16,0,45.26,0.49,163.56,267,3.64,84.23
13:55:49,13.87,33.16,0,45.26,0.49,163.81,266.76,3.64,84.23
13:55:54,13.89,33.22,0,45.26,0.49,163.81,266.88,3.64,84.33
13:55:59,13.88,33.22,0,45.26,0.49,163.81,265.54,3.64,84.33
13:56:04,13.89,33.22,0,45.26,0.48,163.56,262.97,3.64,84.23
13:56:09,13.87,33.22,0,45.26,0.48,163.56,261.51,3.63,84.23
13:56:14,13.86,33.22,0,45.26,0.48,163.1,261.26,3.63,84.23
13:56:19,13.87,33.16,0,45.26,0.48,163.1,260.53,3.63,84
13:56:24,13.86,33.16,0,45.26,0.49,162.93,260.41,3.64,84
13:56:29,13.88,33.16,0,45.26,0.48,162.93,260.29,3.64,83.62
13:56:34,13.89,33.16,0,45.26,0.48,162.93,261.02,3.63,83.62
13:56:39,13.87,33.16,0,45.26,0.49,163.04,261.75,3.63,83.62
13:56:44,13.87,33.09,0,45.26,0.48,163.04,262.61,3.63,83.51
13:56:49,13.88,33.09,0,45.26,0.49,163.23,263.83,3.64,83.51
13:56:54,13.9,33.16,0,45.26,0.48,163.23,265.05,3.63,83.51
13:56:59,13.88,33.16,0,45.26,0.49,163.23,265.05,3.63,83.51
13:57:04,13.86,33.16,0,45.26,0.49,163.56,265.9,3.63,83.58
13:57:09,13.88,33.16,0,45.26,0.49,163.56,267,3.64,83.58
13:57:14,13.87,33.16,0,45.26,0.49,163.81,266.39,3.61,83.58
13:57:19,13.87,33.16,0,45.26,0.49,163.81,265.41,3.63,83.68
13:57:24,13.9,33.16,0,45.26,0.49,163.46,263.7,3.63,83.68
13:57:29,13.87,33.16,0,45.26,0.48,163.46,261.99,3.64,83.68
13:57:34,13.89,33.16,0,45.26,0.49,163.46,260.9,3.64,83.68
13:57:39,13.87,33.16,0,45.26,0.44,163.1,260.9,3.64,83.68
13:57:44,13.86,33.09,0,45.26,0.44,163.1,260.77,3.64,83.39
13:57:49,13.87,33.09,0,45.26,0.44,163.04,261.26,3.63,83.39
13:57:54,13.87,33.09,10.59,45.32,0.45,163.04,261.51,3.62,83.28
13:57:59,13.86,33.09,0,45.32,0.45,163.04,262.12,3.59,83.28
13:58:04,13.86,33.09,0,45.26,0.46,163.16,262.61,3.59,83.22
13:58:09,13.86,33.09,0,45.26,0.47,163.16,264.19,3.58,83.22
13:58:14,13.87,33.09,0,45.26,0.49,163.39,264.8,3.56,83.22
13:58:19,13.88,33.09,0,45.26,0.49,163.39,265.78,3.58,83.28
13:58:24,13.87,33.09,10.05,45.26,0.49,163.62,267,3.59,83.28
13:58:29,13.88,33.09,0,45.26,0.49,163.62,266.63,3.6,83.39
13:58:34,13.87,33.09,0,45.26,0.49,163.62,265.66,3.63,83.39
13:58:39,13.89,33.09,9.37,45.26,0.49,163.46,263.95,3.64,83.39
13:58:44,13.87,33.16,0,45.26,0.49,163.46,262.61,3.64,83.39
13:58:49,13.86,33.16,0,45.26,0.48,162.87,262.36,3.64,83.39
13:58:54,13.86,33.16,0,45.26,0.49,162.87,261.75,3.65,83.22
13:58:59,13.85,33.16,0,45.26,0.48,162.87,261.38,3.65,83.22
13:59:04,13.86,33.09,0,45.26,0.48,162.64,261.99,3.64,83.03
13:59:09,13.87,33.09,0,45.26,0.48,162.64,262.24,3.65,82.99
13:59:14,13.87,33.09,0,45.26,0.47,162.68,263.22,3.66,82.99
13:59:19,13.87,33.09,0,45.26,0.48,162.68,264.19,3.65,82.93
13:59:24,13.87,33.09,0,45.26,0.48,162.81,265.17,3.67,82.93
13:59:29,13.88,33.16,0,45.32,0.48,162.81,265.17,3.66,82.99
13:59:34,13.88,33.16,0,45.32,0.48,162.81,266.51,3.66,82.99
13:59:39,13.87,33.16,0,45.32,0.49,163.1,266.88,3.69,82.99
13:59:44,13.89,33.16,0,45.32,0.47,163.1,266.15,3.69,83.1
13:59:49,13.86,33.16,8.41,45.32,0.42,162.81,263.7,3.67,83.1
13:59:54,13.87,33.16,0,45.32,0.43,162.81,262.12,3.66,83.1
13:59:59,13.88,33.16,8.18,45.32,0.44,162.81,261.02,3.68,83.1
14:00:04,13.89,33.16,0,45.36,0.44,162.35,260.29,3.67,82.87
14:00:09,13.89,33.16,0,45.36,0.45,162.35,260.41,3.67,82.87
14:00:14,13.87,33.16,0,45.36,0.46,162.22,260.9,3.67,82.87
14:00:19,13.87,33.09,0,45.36,0.47,162.22,261.26,3.66,82.7
14:00:24,13.87,33.09,0,45.36,0.47,162.28,261.87,3.66,82.7
14:00:29,13.87,33.09,0,45.36,0.47,162.28,262.12,3.67,82.66
14:00:34,13.87,33.09,0,45.36,0.45,162.28,263.58,3.68,82.66
14:00:39,13.87,33.09,0,45.36,0.41,162.51,264.31,3.7,82.66
14:00:44,13.89,33.09,0,45.32,0.42,162.51,265.17,3.72,82.7
14:00:49,13.87,33.09,0,45.32,0.43,162.74,266.27,3.72,82.7
14:00:54,13.88,33.09,0,45.32,0.44,162.74,267.24,3.71,82.87
14:00:59,13.89,33.09,0,45.32,0.44,162.74,265.29,3.71,82.87
14:01:04,13.86,33.09,0,45.32,0.44,162.74,263.95,3.7,82.93
14:01:09,13.86,33.09,0,45.32,0.44,162.74,262.12,3.7,82.93
14:01:14,13.86,33.09,0,45.32,0.43,162.22,260.9,3.7,82.93
14:01:19,13.89,33.09,0,45.36,0.41,162.22,260.41,3.69,82.76
14:01:24,13.86,33.09,0,45.36,0.4,161.99,259.68,3.66,82.76
14:01:29,13.88,33.09,0,45.36,0.4,162.03,260.04,3.67,82.66
14:01:34,13.89,33.09,0,45.36,0.4,162.03,260.77,3.69,82.66
14:01:39,13.89,33.09,0,45.36,0.39,162.03,260.65,3.71,82.66
14:01:44,13.86,33.09,0,45.32,0.4,162.03,261.14,3.72,82.53
14:01:49,13.86,33.09,0,45.32,0.4,162.22,261.63,3.72,82.53
14:01:54,13.87,33.09,0,45.32,0.4,162.22,262.61,3.74,82.53
14:01:59,13.87,33.09,0,45.32,0.4,162.22,264.19,3.75,82.53
14:02:04,13.89,33.09,10.3,45.32,0.41,162.41,265.05,3.75,82.66
14:02:09,13.88,33.09,9.78,45.32,0.39,162.41,264.68,3.73,82.66
14:02:14,13.86,33.09,0,45.32,0.4,162.51,263.83,3.72,82.66
14:02:19,13.86,33.03,0,45.32,0.4,162.51,261.99,3.72,82.76
14:02:24,13.87,33.03,0,45.32,0.4,162.16,261.26,3.74,82.76
14:02:29,13.89,33.09,0,45.32,0.4,162.16,260.16,3.74,82.66
14:02:34,13.86,33.09,0,45.32,0.4,162.16,260.65,3.74,82.66
14:02:39,13.88,33.09,0,45.32,0.4,161.99,260.9,3.72,82.66
14:02:44,13.87,33.03,0,45.32,0.41,161.99,260.53,3.71,82.53
14:02:49,13.89,33.03,0,45.32,0.4,162.03,261.14,3.66,82.53
14:02:54,13.87,33.03,8.16,45.32,0.41,162.03,261.51,3.64,82.43
14:02:59,13.89,33.03,0,45.32,0.41,162.03,262.61,3.62,82.43
14:03:04,13.87,33.03,0,45.32,0.41,162.22,263.83,3.63,82.43
14:03:09,13.87,33.03,0,45.32,0.41,162.22,264.31,3.64,82.43
14:03:14,13.88,33.03,0,45.32,0.41,162.45,264.68,3.64,82.43
14:03:19,13.88,33.03,0,45.32,0.41,162.45,263.7,3.67,82.6
14:03:24,13.87,33.03,0,45.32,0.4,162.35,262.61,3.65,82.6
14:03:29,13.87,33.03,0,45.36,0.4,162.35,260.53,3.64,82.66
14:03:34,13.89,33.03,0,45.36,0.4,162.35,258.7,3.67,82.66
14:03:39,13.88,33.03,0,45.36,0.4,161.8,256.87,3.67,82.66
14:03:44,13.87,33.03,0,45.43,0.4,161.8,256.87,3.67,82.37
14:03:49,13.86,33.03,0,45.43,0.4,161.47,257.23,3.69,82.37
14:03:54,13.87,33.03,0,45.43,0.39,161.47,257.11,3.69,82.22
14:03:59,13.87,33.03,0,45.43,0.39,161.47,258.09,3.69,82.22
14:04:04,13.87,33.03,0,45.49,0.4,161.57,258.21,3.69,82.09
14:04:09,13.87,33.03,0,45.49,0.4,161.57,258.94,3.69,82.09
14:04:14,13.87,33.03,0,45.49,0.4,161.8,259.31,3.69,82.09
14:04:19,13.87,33.03,0,45.49,0.4,161.8,260.41,3.67,82.09
14:04:24,13.86,33.03,0,45.49,0.4,162.03,261.87,3.66,82.09
14:04:29,13.86,33.03,0,45.49,0.39,162.03,262.48,3.66,82.22
14:04:34,13.86,33.03,0,45.49,0.4,162.03,264.31,3.67,82.22
14:04:39,13.88,33.03,0,45.49,0.4,162.41,265.05,3.68,82.22
14:04:44,13.86,33.03,0,45.49,0.4,162.41,264.31,3.66,82.43
14:04:49,13.87,33.03,0,45.49,0.4,162.41,262.61,3.65,82.43
14:04:54,13.87,33.03,0,45.49,0.39,162.41,260.29,3.66,82.66
14:04:59,13.86,33.03,0,45.49,0.39,162.41,258.21,3.66,82.66
14:05:04,13.89,33.03,0,45.53,0.39,161.87,258.21,3.66,82.43
14:05:09,13.86,33.03,10.13,45.53,0.39,161.87,258.09,3.67,82.43
14:05:14,13.87,33.03,0,45.53,0.39,161.57,257.72,3.66,82.43
14:05:19,13.88,33.09,0,45.49,0.39,161.57,258.82,3.66,82.26
14:05:24,13.86,33.09,0,45.49,0.39,161.64,258.82,3.65,82.26
14:05:29,13.86,33.03,0,45.49,0.39,161.64,259.19,3.64,82.22
14:05:34,13.88,33.03,0,45.49,0.39,161.64,260.16,3.67,82.22
14:05:39,13.91,33.03,0,45.49,0.39,161.87,261.14,3.7,82.22
14:05:44,13.86,33.09,0,45.53,0.39,161.87,261.51,3.72,82.26
14:05:49,13.88,33.09,0,45.53,0.38,162.16,262.12,3.71,82.26
14:05:54,13.86,33.03,0,45.49,0.39,162.16,262.48,3.71,82.32
14:05:59,13.88,33.03,0,45.49,0.38,162.16,261.99,3.71,82.32
14:06:04,13.87,33.09,0,45.59,0.38,162.16,259.8,3.72,82.49
14:06:09,13.87,33.09,0,45.59,0.37,162.16,258.33,3.72,82.49
14:06:14,13.87,33.09,0,45.59,0.38,161.64,257.36,3.72,82.49
14:06:19,13.84,33.03,0,45.59,0.37,161.64,257.11,3.72,82.32
14:06:24,13.88,33.03,0,45.59,0.37,161.47,257.84,3.71,82.32
14:06:29,13.86,33.03,0,45.53,0.37,161.47,258.09,3.72,82.16
14:06:34,13.86,33.03,0,45.53,0.38,161.47,257.84,3.69,82.16
14:06:39,13.88,33.03,0,45.53,0.39,161.51,258.82,3.69,82.16
14:06:44,13.88,33.03,0,45.53,0.39,161.51,258.82,3.71,82.09
14:06:49,13.89,33.03,0,45.53,0.41,161.74,259.8,3.7,82.09
14:06:54,13.86,33.03,0,45.53,0.41,161.74,261.02,3.71,82.09
14:06:59,13.87,33.03,0,45.53,0.41,161.74,261.51,3.69,82.09
14:07:04,13.87,33.03,0,45.53,0.41,162.1,263.46,3.69,82.26
14:07:09,13.87,33.03,0,45.53,0.4,162.1,305.09,3.67,82.26
14:07:14,13.89,33.03,0,45.53,0.4,160.21,333.78,3.66,82.26
14:07:19,13.84,32.99,0,45.53,0.4,160.21,337.2,3.66,82.43
14:07:24,13.86,32.99,0,45.53,0.4,157.62,332.56,3.67,82.43
14:07:29,13.87,32.99,0,45.53,0.4,157.62,328.41,3.68,82.37
14:07:34,13.89,32.99,0,45.53,0.4,157.62,326.09,3.69,82.37
14:07:39,13.86,32.99,0,45.53,0.4,156.16,325.36,3.66,82.37
14:07:44,13.88,33.03,0,45.66,0.41,156.16,324.99,3.67,82.22
14:07:49,13.87,33.03,0,45.66,0.4,155.34,324.14,3.66,82.22
14:07:54,13.87,32.99,0,45.66,0.41,155.34,321.69,3.67,81.99
14:07:59,13.88,32.99,0,45.66,0.4,155.34,320.47,3.67,81.99
14:08:04,13.89,32.99,0,45.66,0.4,154.63,318.28,3.67,81.93
14:08:09,13.89,32.99,0,45.66,0.4,154.63,315.59,3.67,81.93
14:08:14,13.87,32.99,0,45.66,0.39,153.76,311.56,3.71,81.93
14:08:19,13.87,32.99,0,45.82,0.39,153.76,324.99,3.72,81.76
14:08:24,13.88,32.99,10.81,45.82,0.36,147.4,333.9,3.71,81.76
14:08:29,13.86,32.99,0,45.99,0.36,147.4,339.15,3.7,81.4
14:08:34,13.87,32.99,9.71,45.99,0.36,147.4,361.25,3.67,81.4
14:08:39,13.86,32.99,12.05,45.99,0.36,145.29,371.87,3.69,81.4
14:08:44,13.86,32.99,17.81,45.99,0.35,145.29,377.85,3.78,81.15
